Data,Produto,Cliente,Estado,Valor venda un.,Quantidade
2021-10-19T17:40:35Z,Capa do contra filé,Empty Particles,Acre,23.25,30
2021-10-19T17:40:35Z,Toucinho,Puzzles,Pernambuco,10.08,9
2021-10-19T17:40:35Z,Pexinho bovino,Silence Center,Minas Gerais,10.04,47
2021-10-20T17:40:35Z,Paleta bovino,Resource Random,Minas Gerais,10.69,61
2021-10-20T17:40:35Z,Chandanga,Et Cetera,São Paulo,28.53,76
2021-10-20T17:40:35Z,Paleta bovino,Herb Random,Pará,10.92,16
2021-10-21T17:40:35Z,Acém bovino,Sense Random,Bahia,11.94,80
2021-10-21T17:40:35Z,Contra filé,Light Random,Pará,30.03,32
2021-10-21T17:40:35Z,Contra filé,Limner Studio,Piauí,29.60,56
2021-10-21T17:40:35Z,Toucinho,Et Cetera Systems,Santa Catarina,9.74,37
2021-10-21T17:40:35Z,Costelinha,Fleet Random,Região Nordeste,40.58,52
2021-10-21T17:40:35Z,Maminha,23Rd Century,Pará,26.64,53
2021-10-21T17:40:35Z,Toucinho,In A Pinch,Região Norte,9.44,87
2021-10-22T17:40:35Z,Costela Bovina,FirstVictory,Bahia,34.73,1
2021-10-22T17:40:35Z,Paleta bovino,Adventures,Roraima,10.55,47
2021-10-22T17:40:35Z,Lombo,FursKips,Sergipe,35.43,37
2021-10-22T17:40:35Z,Toucinho,Essentials,Amapá,10.10,37
2021-10-23T17:40:35Z,Lombo,XyloFurniture,Mato Grosso,35.52,24
2021-10-23T17:40:35Z,Lombo,Herb Random,Sergipe,35.43,12
2021-10-23T17:40:35Z,Acém bovino,Spiritual Beings,Amazonas,11.42,54
2021-10-23T17:40:35Z,Paleta bovino,XyloFurniture,Distrito Federal,10.60,14
2021-10-23T17:40:35Z,Toucinho,FursKips,Santa Catarina,9.54,64
2021-10-23T17:40:35Z,Maminha,Random Refresh,Região Nordeste,27.27,9
2021-10-23T17:40:35Z,Capa do coxão mole,Nick Knacks,Paraná,41.63,26
2021-10-23T17:40:35Z,Paleta bovino,XyloFurniture,Bahia,10.67,4
2021-10-25T17:40:35Z,Capa do contra filé,Random Row,Pernambuco,23.16,31
2021-10-25T17:40:35Z,Costela Bovina,TRUE Random,Distrito Federal,34.96,62
2021-10-25T17:40:35Z,Chandanga,CraftCreate,Pará,28.96,56
2021-10-25T17:40:35Z,Filé mingnon,CraftCreate,Rio de Janeiro,15.74,77
2021-10-25T17:40:35Z,Toucinho,Authority Random,Piauí,9.82,18
2021-10-25T17:40:35Z,Filé mingnon,Node Tech,Região Sudeste,15.54,89
2021-10-25T17:40:35Z,Cupim maturado,Knick Knacks,Pernambuco,15.47,75
2021-10-27T17:40:35Z,Toucinho,Authority Random,Rio de Janeiro,9.50,93
2021-10-27T17:40:35Z,Costelinha,Find Agenda,Região Norte,41.33,58
2021-10-27T17:40:35Z,Picanha,Fleet Random,Paraná,14.80,63
2021-10-27T17:40:35Z,Costelinha,Random Refresh,Distrito Federal,41.40,67
2021-10-27T17:40:35Z,Toucinho,Spiritual Beings,Santa Catarina,9.99,86
2021-10-27T17:40:35Z,Paleta bovino,Vappa Shop,Região Nordeste,10.82,28
2021-10-27T17:40:35Z,Picanha,Absent-Minded,Santa Catarina,14.99,86
2021-10-27T17:40:35Z,Lagarto,Silence Center,Paraná,35.05,29
2021-10-27T17:40:35Z,Filé mingnon,Missed Opps,Rio de Janeiro,15.05,82
2021-10-27T17:40:35Z,Contra filé,XyloFurniture,Mato Grosso do Sul,29.67,18
2021-10-28T17:40:35Z,Lombo,Life Paths,Ceará,35.92,59
2021-10-28T17:40:35Z,Cupim maturado,Resource Refresh,Rio Grande do Sul,15.06,1
2021-10-28T17:40:35Z,Picanha,TRUE Random,Amazonas,14.58,37
2021-10-28T17:40:35Z,Toucinho,Knick Knacks,São Paulo,9.89,12
2021-10-28T17:40:35Z,Alcatra,Shady Bootz,Região Norte,25.23,44
2021-10-28T17:40:35Z,Maminha,XyloFurniture,Maranhão,27.49,37
2021-10-28T17:40:35Z,Costela Bovina,Light Random,Rondônia,35.13,73
2021-10-29T17:40:35Z,Peito bovino,Forel Library,Distrito Federal,47.57,39
2021-10-29T17:40:35Z,Maminha,Authority Random,Região Sul,27.36,58
2021-10-29T17:40:35Z,Pernil com osso,Knick Knacks,Tocantis,38.37,10
2021-10-29T17:40:35Z,Paleta bovino,Essentials,Ceará,11.16,43
2021-10-30T17:40:35Z,Toucinho,In A Pinch,Bahia,9.50,66
2021-10-30T17:40:35Z,Contra filé,Random Riders,Acre,30.03,45
2021-10-30T17:40:35Z,Paleta bovino,Cowboy Random,São Paulo,10.60,22
2021-10-30T17:40:35Z,Pexinho bovino,Odd And Ends,Mato Grosso do Sul,10.78,20
2021-10-30T17:40:35Z,Maminha,Silence Center,Goiás,26.66,33
2021-11-01T17:40:35Z,Cupim maturado,Random Repair,Tocantis,15.12,47
2021-11-01T17:40:35Z,Cupim maturado,Node Tech,Minas Gerais,15.16,17
2021-11-01T17:40:35Z,Picanha,Motion Random,Região Sudeste,15.30,24
2021-11-01T17:40:35Z,Lagarto,23Rd Century,Amazonas,34.97,40
2021-11-01T17:40:35Z,Costela Bovina,Eclipse Random,Região Sul,35.25,33
2021-11-01T17:40:35Z,Contra filé,Spray Shop,Pará,29.82,10
2021-11-01T17:40:35Z,Costelinha,X Marks The Spot,Mato Grosso do Sul,41.33,87
2021-11-01T17:40:35Z,Acém bovino,Limner Studio,Mato Grosso do Sul,11.33,32
2021-11-01T17:40:35Z,Pexinho bovino,23Rd Century,Goiás,10.06,59
2021-11-01T17:40:35Z,Contra filé,Light Random,Rondônia,29.57,76
2021-11-01T17:40:35Z,Peito bovino,Adventures,Região Norte,46.05,50
2021-11-01T17:40:35Z,Paleta bovino,TRUE Random,Mato Grosso,11.42,57
2021-11-01T17:40:35Z,Lagarto,FursKips,Rondônia,35.26,62
2021-11-01T17:40:35Z,Costela Bovina,Resource Random,Goiás,34.52,94
2021-11-01T17:40:35Z,Acém bovino,TRUE Random,Paraíba,11.79,58
2021-11-01T17:40:35Z,Cupim maturado,Essentials,Rio Grande do Norte,15.55,82
2021-11-02T17:40:35Z,Costela Bovina,CraftCreate,Mato Grosso do Sul,34.75,97
2021-11-02T17:40:35Z,Capa do contra filé,Knick Knacks,Rondônia,24.01,42
2021-11-02T17:40:35Z,Pexinho bovino,Essentials,Goiás,10.81,96
2021-11-02T17:40:35Z,Cupim maturado,DualLight,Santa Catarina,15.53,12
2021-11-02T17:40:35Z,Pernil com osso,Destroy Random,Pará,38.89,90
2021-11-02T17:40:35Z,Filé mingnon,PrimeHouse,Rio de Janeiro,15.25,18
2021-11-03T17:40:35Z,Toucinho,XyloFurniture,Espírito Santo,9.86,94
2021-11-03T17:40:35Z,Costela Bovina,Muno Random,Espírito Santo,35.16,4
2021-11-03T17:40:35Z,Capa do contra filé,Random Row,Amapá,24.43,51
2021-11-03T17:40:35Z,Chandanga,Forel Library,Tocantis,29.31,54
2021-11-03T17:40:35Z,Lombo,Radiate Random,Distrito Federal,35.52,66
2021-11-03T17:40:35Z,Pernil com osso,Vappa Shop,Paraíba,38.68,22
2021-11-03T17:40:35Z,Lagarto,Shady Bootz,Bahia,34.49,23
2021-11-03T17:40:35Z,Costelinha,Node Tech,Mato Grosso do Sul,40.60,62
2021-11-03T17:40:35Z,Cupim maturado,Spiritual Beings,Pará,15.68,18
2021-11-03T17:40:35Z,Pexinho bovino,Resource Random,Pernambuco,10.69,67
2021-11-03T17:40:35Z,Toucinho,Random Refresh,Amazonas,9.58,30
2021-11-03T17:40:35Z,Contra filé,Eclipse Random,Mato Grosso,30.22,2
2021-11-04T17:40:35Z,Toucinho,Limner Studio,Paraíba,9.73,68
2021-11-04T17:40:35Z,Costelinha,Silence Center,Região Sudeste,41.28,82
2021-11-04T17:40:35Z,Pernil com osso,CraftCreate,Rio Grande do Norte,39.09,15
2021-11-04T17:40:35Z,Filé mingnon,FursKips,Rio de Janeiro,16.33,55
2021-11-04T17:40:35Z,Chandanga,Though Random,Mato Grosso,29.21,36
2021-11-04T17:40:35Z,Chandanga,Million Random,Região Sudeste,29.72,64
2021-11-04T17:40:35Z,Filé mingnon,Airhead,Maranhão,16.46,38
2021-11-04T17:40:35Z,Peito bovino,Limner Studio,Pernambuco,45.88,32
2021-11-04T17:40:35Z,Costela Bovina,Radiate Random,Sergipe,34.20,28
2021-11-04T17:40:35Z,Paleta bovino,Handy Help,Ceará,11.17,64
2021-11-04T17:40:35Z,Filé mingnon,Adventures,Maranhão,16.50,71
2021-11-04T17:40:35Z,Chandanga,Cellar Random,Amapá,29.56,19
2021-11-04T17:40:35Z,Capa do coxão mole,Motion Random,Pará,41.82,27
2021-11-04T17:40:35Z,Costela Bovina,Resource Random,Maranhão,34.22,67
2021-11-04T17:40:35Z,Costelinha,Puzzles,Piauí,41.50,69
2021-11-05T17:40:35Z,Peito bovino,Destroy Random,Rio Grande do Norte,45.67,27
2021-11-05T17:40:35Z,Costela Bovina,Million Random,Sergipe,34.39,87
2021-11-05T17:40:35Z,Pexinho bovino,Essentials,Rio Grande do Sul,10.30,7
2021-11-05T17:40:35Z,Costelinha,Million Random,Bahia,41.38,52
2021-11-05T17:40:35Z,Alcatra,Pop-Culture,Região Norte,24.18,59
2021-11-05T17:40:35Z,Filé mingnon,Light Random,São Paulo,16.67,96
2021-11-05T17:40:35Z,Alcatra,Eclipse Random,Rondônia,24.17,38
2021-11-05T17:40:35Z,Capa do coxão mole,Et Cetera Systems,Mato Grosso do Sul,41.95,95
2021-11-05T17:40:35Z,Peito bovino,Lifestyle Random,Mato Grosso do Sul,45.96,61
2021-11-05T17:40:35Z,Costela Bovina,Random Reason,Amapá,34.59,87
2021-11-05T17:40:35Z,Paleta bovino,Million Random,Acre,10.52,65
2021-11-05T17:40:35Z,Pexinho bovino,Eclipse Random,Pará,10.54,68
2021-11-05T17:40:35Z,Maminha,Radiate Random,Rio de Janeiro,26.21,94
2021-11-06T17:40:35Z,Chandanga,Limner Studio,Espírito Santo,29.86,60
2021-11-06T17:40:35Z,Lagarto,FirstVictory,Rio de Janeiro,35.17,77
2021-11-06T17:40:35Z,Pernil com osso,Herb Random,Mato Grosso do Sul,38.54,25
2021-11-06T17:40:35Z,Capa do coxão mole,23Rd Century,São Paulo,41.82,41
2021-11-06T17:40:35Z,Maminha,Radiate Random,Espírito Santo,26.45,44
2021-11-06T17:40:35Z,Pernil com osso,Handy Help,Amapá,38.47,36
2021-11-06T17:40:35Z,Chandanga,Puzzles,Ceará,29.44,16
2021-11-06T17:40:35Z,Costela Bovina,Odds And Ends,Região Nordeste,34.15,27
2021-11-08T17:40:35Z,Maminha,Random Reason,Ceará,26.78,85
2021-11-08T17:40:35Z,Lagarto,Pop-Culture,Ceará,34.85,19
2021-11-09T17:40:35Z,Capa do contra filé,Adventures,Goiás,23.91,89
2021-11-09T17:40:35Z,Pexinho bovino,Empty Particles,Amapá,10.60,63
2021-11-09T17:40:35Z,Toucinho,Forel Library,Distrito Federal,9.74,36
2021-11-09T17:40:35Z,Cupim maturado,Motion Random,Bahia,14.98,56
2021-11-09T17:40:35Z,Paleta bovino,Radiate Random,Amapá,10.55,18
2021-11-09T17:40:35Z,Peito bovino,PrimeHouse,Ceará,46.14,65
2021-11-09T17:40:35Z,Maminha,In A Pinch,Maranhão,26.71,71
2021-11-09T17:40:35Z,Lombo,Puzzles,Pará,35.39,71
2021-11-09T17:40:35Z,Contra filé,Missed Opps,São Paulo,29.15,59
2021-11-09T17:40:35Z,Cupim maturado,Lifestyle Random,Rio Grande do Sul,14.50,69
2021-11-09T17:40:35Z,Alcatra,Random Riders,Rio de Janeiro,24.25,37
2021-11-09T17:40:35Z,Picanha,Muno Random,Goiás,14.98,56
2021-11-09T17:40:35Z,Lombo,Handy Help,Alagoas,34.96,17
2021-11-09T17:40:35Z,Pexinho bovino,Adventures,Rio Grande do Norte,10.77,95
2021-11-10T17:40:35Z,Lombo,Limner Studio,Região Sudeste,35.47,97
2021-11-10T17:40:35Z,Peito bovino,Vappa Shop,Mato Grosso,45.91,38
2021-11-10T17:40:35Z,Pernil com osso,Lifestyle Random,Rondônia,38.91,60
2021-11-10T17:40:35Z,Chandanga,Absent-Minded,Ceará,29.56,25
2021-11-10T17:40:35Z,Chandanga,Forel Library,Rondônia,29.09,35
2021-11-10T17:40:35Z,Maminha,Pop-Culture,Tocantis,26.44,54
2021-11-10T17:40:35Z,Peito bovino,Sense Random,Distrito Federal,45.54,24
2021-11-10T17:40:35Z,Alcatra,DualLight,Pará,24.55,90
2021-11-10T17:40:35Z,Capa do coxão mole,X Marks The Spot,Bahia,42.42,7
2021-11-10T17:40:35Z,Filé mingnon,Silence Center,Região Norte,16.02,68
2021-11-10T17:40:35Z,Capa do coxão mole,Forel Library,Mato Grosso do Sul,42.05,40
2021-11-10T17:40:35Z,Capa do coxão mole,Empty Particles,Maranhão,41.56,18
2021-11-10T17:40:35Z,Peito bovino,Odd And Ends,Minas Gerais,45.61,59
2021-11-10T17:40:35Z,Pernil com osso,FursKips,Região Nordeste,38.58,34
2021-11-10T17:40:35Z,Filé mingnon,Muno Random,Amapá,16.15,43
2021-11-10T17:40:35Z,Cupim maturado,In A Pinch,Distrito Federal,15.14,46
2021-11-11T17:40:35Z,Costelinha,Empty Particles,Maranhão,41.27,17
2021-11-11T17:40:35Z,Paleta bovino,Light Random,Sergipe,11.22,10
2021-11-11T17:40:35Z,Costela Bovina,X Marks The Spot,Santa Catarina,34.93,92
2021-11-11T17:40:35Z,Maminha,Muno Random,São Paulo,26.54,95
2021-11-11T17:40:35Z,Toucinho,XyloFurniture,Região Sudeste,10.00,11
2021-11-11T17:40:35Z,Acém bovino,Light Random,Sergipe,10.85,65
2021-11-11T17:40:35Z,Costela Bovina,Et Cetera,Maranhão,34.07,14
2021-11-12T17:40:35Z,Contra filé,Odds And Ends,Minas Gerais,29.62,96
2021-11-12T17:40:35Z,Pernil com osso,Life Paths,Região Sudeste,39.03,83
2021-11-12T17:40:35Z,Peito bovino,Million Random,Minas Gerais,45.53,26
2021-11-12T17:40:35Z,Cupim maturado,DualLight,Paraná,15.23,45
2021-11-12T17:40:35Z,Capa do contra filé,Resource Refresh,Região Sudeste,24.54,96
2021-11-12T17:40:35Z,Picanha,Fleet Random,Região Sul,14.81,85
2021-11-12T17:40:35Z,Capa do contra filé,Limner Studio,Rio de Janeiro,23.82,62
2021-11-12T17:40:35Z,Picanha,Odd And Ends,Região Sul,14.58,84
2021-11-12T17:40:35Z,Chandanga,CraftCreate,Rondônia,29.43,36
2021-11-12T17:40:35Z,Contra filé,Et Cetera Systems,Maranhão,29.22,52
2021-11-12T17:40:35Z,Costela Bovina,Motion Random,Amazonas,34.00,42
2021-11-12T17:40:35Z,Contra filé,Adventures,Tocantis,29.55,57
2021-11-12T17:40:35Z,Costela Bovina,Forel Library,Distrito Federal,33.98,58
2021-11-12T17:40:35Z,Costelinha,Pop-Culture,Amapá,41.30,40
2021-11-12T17:40:35Z,Costelinha,Cellar Random,Sergipe,41.39,35
2021-11-12T17:40:35Z,Acém bovino,Random Row,Paraná,11.20,17
2021-11-13T17:40:35Z,Capa do contra filé,Find Agenda,Amapá,24.20,53
2021-11-13T17:40:35Z,Alcatra,Sense Random,Rondônia,24.15,50
2021-11-13T17:40:35Z,Lombo,Adventures,Amapá,35.03,97
2021-11-13T17:40:35Z,Contra filé,TRUE Random,Rondônia,29.77,56
2021-11-13T17:40:35Z,Capa do coxão mole,Cowboy Random,Sergipe,42.04,37
2021-11-13T17:40:35Z,Chandanga,DualLight,Região Sudeste,29.33,72
2021-11-13T17:40:35Z,Picanha,Light Random,Bahia,15.33,15
2021-11-13T17:40:35Z,Costelinha,Sense Random,Pernambuco,40.67,17
2021-11-13T17:40:35Z,Picanha,Node Tech,Minas Gerais,14.78,22
2021-11-13T17:40:35Z,Costela Bovina,Random Row,Espírito Santo,34.65,59
2021-11-13T17:40:35Z,Peito bovino,Cowboy Random,Amazonas,45.60,98
2021-11-13T17:40:35Z,Filé mingnon,Odd And Ends,Minas Gerais,16.33,28
2021-11-13T17:40:35Z,Costela Bovina,Et Cetera Systems,Paraíba,34.23,74
2021-11-13T17:40:35Z,Chandanga,FursKips,Pernambuco,29.63,49
2021-11-13T17:40:35Z,Paleta bovino,Destroy Random,Tocantis,10.06,11
2021-11-13T17:40:35Z,Pexinho bovino,Silence Center,Espírito Santo,10.33,11
2021-11-13T17:40:35Z,Pexinho bovino,DualLight,Pernambuco,10.14,77
2021-11-13T17:40:35Z,Paleta bovino,Adventures,Distrito Federal,10.17,7
2021-11-13T17:40:35Z,Costelinha,Lifestyle Random,Minas Gerais,40.92,54
2021-11-15T17:40:35Z,Picanha,Handy Help,Goiás,15.35,2
2021-11-15T17:40:35Z,Pernil com osso,Shady Bootz,Santa Catarina,38.37,84
2021-11-15T17:40:35Z,Chandanga,Destroy Random,Região Norte,29.47,46
2021-11-15T17:40:35Z,Peito bovino,Radiate Random,Região Nordeste,45.99,87
2021-11-15T17:40:35Z,Costelinha,Muno Random,Rio Grande do Norte,41.43,69
2021-11-16T17:40:35Z,Lagarto,Sense Random,São Paulo,34.44,57
2021-11-16T17:40:35Z,Capa do coxão mole,Resource Random,Espírito Santo,41.57,87
2021-11-16T17:40:35Z,Filé mingnon,Limner Studio,Paraná,15.75,53
2021-11-16T17:40:35Z,Maminha,XyloFurniture,Rio de Janeiro,26.03,23
2021-11-16T17:40:35Z,Cupim maturado,Airhead,Rio Grande do Sul,15.10,15
2021-11-16T17:40:35Z,Alcatra,Random Riders,Santa Catarina,25.11,35
2021-11-16T17:40:35Z,Costela Bovina,Motion Random,Pará,34.45,63
2021-11-16T17:40:35Z,Lombo,Lifestyle Random,Mato Grosso,34.69,39
2021-11-16T17:40:35Z,Peito bovino,Forel Library,Pará,46.15,51
2021-11-16T17:40:35Z,Pexinho bovino,Et Cetera Systems,Minas Gerais,10.36,63
2021-11-16T17:40:35Z,Capa do coxão mole,Destroy Random,Mato Grosso do Sul,41.99,92
2021-11-16T17:40:35Z,Pexinho bovino,Odd And Ends,Tocantis,10.78,50
2021-11-16T17:40:35Z,Paleta bovino,Pop-Culture,Acre,9.70,33
2021-11-17T17:40:35Z,Paleta bovino,Sense Random,Acre,10.03,74
2021-11-17T17:40:35Z,Cupim maturado,Silence Center,Sergipe,14.55,38
2021-11-17T17:40:35Z,Picanha,Node Tech,Região Sul,15.23,60
2021-11-17T17:40:35Z,Toucinho,Airhead,Rondônia,8.86,65
2021-11-17T17:40:35Z,Chandanga,FirstVictory,Paraná,29.37,49
2021-11-17T17:40:35Z,Acém bovino,X Marks The Spot,Rio Grande do Sul,11.33,22
2021-11-17T17:40:35Z,Pexinho bovino,Spiritual Beings,Paraíba,10.07,3
2021-11-17T17:40:35Z,Toucinho,Destroy Random,Paraná,9.11,47
2021-11-17T17:40:35Z,Filé mingnon,Airhead,Ceará,15.76,57
2021-11-17T17:40:35Z,Cupim maturado,Spiritual Beings,Região Norte,15.04,13
2021-11-17T17:40:35Z,Acém bovino,Fleet Random,Alagoas,10.45,13
2021-11-18T17:40:35Z,Chandanga,TRUE Random,Roraima,29.61,31
2021-11-18T17:40:35Z,Maminha,Spray Shop,Maranhão,25.88,90
2021-11-18T17:40:35Z,Lombo,Node Tech,Espírito Santo,35.02,17
2021-11-18T17:40:35Z,Chandanga,Spiritual Beings,Santa Catarina,29.64,78
2021-11-18T17:40:35Z,Cupim maturado,Sense Random,Rio Grande do Sul,15.29,39
2021-11-18T17:40:35Z,Capa do contra filé,Puzzles,Maranhão,23.77,50
2021-11-18T17:40:35Z,Pexinho bovino,FirstVictory,Goiás,10.20,27
2021-11-18T17:40:35Z,Toucinho,TRUE Random,Tocantis,9.69,88
2021-11-18T17:40:35Z,Contra filé,Muno Random,Tocantis,28.76,59
2021-11-18T17:40:35Z,Costela Bovina,FirstVictory,Mato Grosso,34.06,16
2021-11-18T17:40:35Z,Maminha,Random Reason,Mato Grosso,26.50,28
2021-11-18T17:40:35Z,Pernil com osso,Vappa Shop,Região Norte,39.16,58
2021-11-18T17:40:35Z,Pexinho bovino,The Source,Rio de Janeiro,10.72,77
2021-11-18T17:40:35Z,Cupim maturado,Radiate Random,Minas Gerais,14.92,49
2021-11-18T17:40:35Z,Lagarto,CraftCreate,Maranhão,34.57,16
2021-11-18T17:40:35Z,Costela Bovina,Sense Random,Minas Gerais,34.95,37
2021-11-19T17:40:35Z,Capa do contra filé,FirstVictory,Acre,24.03,16
2021-11-19T17:40:35Z,Paleta bovino,Radiate Random,Bahia,9.70,59
2021-11-19T17:40:35Z,Paleta bovino,Puzzles,Goiás,9.35,78
2021-11-19T17:40:35Z,Pernil com osso,Random Reason,Rio Grande do Norte,38.88,48
2021-11-19T17:40:35Z,Acém bovino,Resource Random,Espírito Santo,10.51,19
2021-11-20T17:40:35Z,Picanha,DualLight,Pernambuco,15.04,30
2021-11-20T17:40:35Z,Peito bovino,Random Repair,Região Sul,46.14,2
2021-11-20T17:40:35Z,Lagarto,Though Random,Santa Catarina,34.05,44
2021-11-20T17:40:35Z,Capa do coxão mole,The Source,Região Nordeste,41.73,47
2021-11-20T17:40:35Z,Paleta bovino,Though Random,Pará,9.57,30
2021-11-20T17:40:35Z,Costelinha,Herb Random,Piauí,41.60,21
2021-11-20T17:40:35Z,Lagarto,Cellar Random,Paraíba,34.31,8
2021-11-20T17:40:35Z,Cupim maturado,XyloFurniture,Região Norte,15.83,65
2021-11-20T17:40:35Z,Picanha,Et Cetera Systems,Amazonas,14.62,64
2021-11-20T17:40:35Z,Costelinha,Node Tech,Amapá,41.67,53
2021-11-20T17:40:35Z,Filé mingnon,Fleet Random,São Paulo,16.58,1
2021-11-20T17:40:35Z,Costelinha,In A Pinch,Pernambuco,41.94,38
2021-11-20T17:40:35Z,Maminha,CraftCreate,Bahia,26.35,77
2021-11-20T17:40:35Z,Maminha,Cowboy Random,Amazonas,26.79,50
2021-11-20T17:40:35Z,Lagarto,Resource Refresh,Ceará,34.01,99
2021-11-20T17:40:35Z,Pexinho bovino,Forel Library,Tocantis,10.62,77
2021-11-20T17:40:35Z,Costelinha,Eclipse Random,Região Sudeste,41.71,46
2021-11-22T17:40:35Z,Pexinho bovino,CraftCreate,Minas Gerais,10.12,28
2021-11-22T17:40:35Z,Contra filé,Cowboy Random,Rio de Janeiro,28.94,72
2021-11-22T17:40:35Z,Picanha,X Marks The Spot,Rio de Janeiro,15.00,46
2021-11-23T17:40:35Z,Acém bovino,Forel Library,Distrito Federal,10.66,38
2021-11-23T17:40:35Z,Lombo,Spray Shop,Santa Catarina,34.84,91
2021-11-23T17:40:35Z,Lagarto,The Source,Santa Catarina,34.65,25
2021-11-23T17:40:35Z,Contra filé,Motion Random,Distrito Federal,28.11,84
2021-11-23T17:40:35Z,Pernil com osso,Pop-Culture,Goiás,38.21,14
2021-11-23T17:40:35Z,Chandanga,Herb Random,Região Nordeste,29.19,17
2021-11-23T17:40:35Z,Toucinho,Puzzles,Bahia,9.44,53
2021-11-23T17:40:35Z,Contra filé,X Marks The Spot,Roraima,28.19,13
2021-11-23T17:40:35Z,Pernil com osso,The Source,Amapá,38.75,79
2021-11-24T17:40:35Z,Cupim maturado,Absent-Minded,Acre,16.07,32
2021-11-24T17:40:35Z,Chandanga,XyloFurniture,Alagoas,29.36,95
2021-11-24T17:40:35Z,Filé mingnon,In A Pinch,Pernambuco,15.26,8
2021-11-24T17:40:35Z,Lagarto,PrimeHouse,Minas Gerais,34.36,12
2021-11-24T17:40:35Z,Pexinho bovino,In A Pinch,Paraíba,10.73,33
2021-11-24T17:40:35Z,Acém bovino,Node Tech,Paraná,10.64,91
2021-11-24T17:40:35Z,Pexinho bovino,Random Repair,Rondônia,10.71,36
2021-11-24T17:40:35Z,Pernil com osso,Random Riders,Rondônia,38.93,84
2021-11-24T17:40:35Z,Costela Bovina,XyloFurniture,Rio Grande do Sul,34.66,25
2021-11-24T17:40:35Z,Chandanga,Sporadic Systems,Região Sudeste,29.73,20
2021-11-24T17:40:35Z,Capa do coxão mole,Silence Center,Acre,40.85,52
2021-11-24T17:40:35Z,Acém bovino,Odds And Ends,Alagoas,11.01,41
2021-11-24T17:40:35Z,Alcatra,Random Refresh,Acre,24.65,13
2021-11-24T17:40:35Z,Chandanga,Herb Random,Piauí,29.16,22
2021-11-24T17:40:35Z,Capa do contra filé,Knick Knacks,Minas Gerais,23.67,44
2021-11-24T17:40:35Z,Contra filé,23Rd Century,Maranhão,29.05,85
2021-11-24T17:40:35Z,Toucinho,FirstVictory,Mato Grosso do Sul,9.37,40
2021-11-24T17:40:35Z,Contra filé,Spray Shop,Região Nordeste,28.43,60
2021-11-25T17:40:35Z,Toucinho,Odd And Ends,Região Norte,9.21,67
2021-11-25T17:40:35Z,Alcatra,Forel Library,Distrito Federal,25.26,57
2021-11-25T17:40:35Z,Contra filé,Spray Shop,Pernambuco,28.59,28
2021-11-25T17:40:35Z,Paleta bovino,Random Row,Rondônia,10.10,63
2021-11-25T17:40:35Z,Capa do coxão mole,Sense Random,Região Norte,41.49,27
2021-11-25T17:40:35Z,Lombo,Radiate Random,Distrito Federal,34.59,78
2021-11-25T17:40:35Z,Maminha,Empty Particles,Alagoas,26.46,34
2021-11-26T17:40:35Z,Contra filé,Silence Center,Piauí,28.36,80
2021-11-26T17:40:35Z,Picanha,Et Cetera Systems,Amazonas,14.95,66
2021-11-26T17:40:35Z,Capa do coxão mole,Resource Refresh,Bahia,41.17,80
2021-11-26T17:40:35Z,Filé mingnon,Absent-Minded,Goiás,15.45,68
2021-11-26T17:40:35Z,Lombo,Though Random,Goiás,34.05,92
2021-11-26T17:40:35Z,Picanha,Empty Particles,Minas Gerais,14.41,3
2021-11-26T17:40:35Z,Acém bovino,Absent-Minded,Região Norte,10.91,62
2021-11-26T17:40:35Z,Acém bovino,Shady Bootz,Rondônia,10.36,79
2021-11-26T17:40:35Z,Pernil com osso,Resource Random,Piauí,38.62,44
2021-11-26T17:40:35Z,Paleta bovino,Odds And Ends,Espírito Santo,9.71,73
2021-11-26T17:40:35Z,Chandanga,Spray Shop,Rio de Janeiro,29.03,34
2021-11-26T17:40:35Z,Peito bovino,Airhead,Ceará,46.22,53
2021-11-26T17:40:35Z,Chandanga,In A Pinch,Região Sudeste,29.17,30
2021-11-26T17:40:35Z,Chandanga,Knick Knacks,Rio Grande do Sul,29.59,14
2021-11-26T17:40:35Z,Filé mingnon,Muno Random,Pará,15.20,18
2021-11-26T17:40:35Z,Chandanga,CraftCreate,Paraíba,29.14,67
2021-11-26T17:40:35Z,Acém bovino,Nick Knacks,Amapá,10.70,39
2021-11-26T17:40:35Z,Maminha,Eclipse Random,São Paulo,25.96,86
2021-11-26T17:40:35Z,Contra filé,Pop-Culture,Bahia,27.97,14
2021-11-27T17:40:35Z,Toucinho,Spray Shop,Região Norte,9.32,69
2021-11-27T17:40:35Z,Paleta bovino,FirstVictory,Acre,10.15,30
2021-11-27T17:40:35Z,Picanha,Absent-Minded,Amazonas,14.77,74
2021-11-27T17:40:35Z,Lombo,Million Random,Rondônia,34.61,4
2021-11-27T17:40:35Z,Capa do contra filé,Handy Help,Mato Grosso do Sul,23.46,5
2021-11-27T17:40:35Z,Pernil com osso,Vappa Shop,Região Nordeste,39.65,70
2021-11-27T17:40:35Z,Costela Bovina,X Marks The Spot,Sergipe,33.86,14
2021-11-27T17:40:35Z,Alcatra,Adventures,Rio de Janeiro,24.61,82
2021-11-27T17:40:35Z,Capa do coxão mole,Spiritual Beings,Goiás,41.63,49
2021-11-29T17:40:35Z,Lombo,Eclipse Random,Goiás,35.54,23
2021-11-29T17:40:35Z,Alcatra,PrimeHouse,Região Sudeste,24.33,61
